PAC,long,lat
64701,-53.602085543812734,-27.75508796233953
319131,-53.54712101732105,-27.83314593413752
28681,-53.65340600748124,-27.86664411373482
28811,-53.64955288285921,-27.87267275504354
686851,-53.63523134475071,-27.804406540529385
60541,-53.596700861155796,-27.748278130331414
31711,-53.61242830941893,-27.790657043187935
44801,-53.60732293460569,-27.7714278507147
10291,-53.61978599312903,-27.71750968272562
71,-53.60070720867071,-27.725683059625453
17921,-53.59112347536808,-27.64835128408447
44821,-53.60688343232448,-27.769586577858263
44781,-53.60773053163871,-27.77320656672964
46601,-53.6003922804793,-27.75297252126478
302151,-53.690564617562984,-27.61061128298428
74201,-53.738851110390385,-27.684448128478323
71321,-53.72972230364138,-27.706939450695074
625391,-53.61291788145502,-27.720261289826624
16CF1563,-53.582779973716754,-27.675285801298628
16CF1564,-53.583604908339794,-27.672013299674006
8901,-53.70718545324604,-27.69245999882986
2001,-53.57534801230088,-27.8345165521971
46751,-53.58283277021616,-27.8175770606328
60561,-53.5986870201898,-27.750776079152672
275571,-53.598268115980716,-27.74466681182389
275521,-53.59660642064978,-27.748144569316366
29611,-53.58732113456267,-27.80700905532359
48201,-53.58989843146742,-27.801024041925928
553741,-53.59698656497795,-27.667495387202337
60691,-53.575525259682934,-27.744370613812748
1981,-53.57655605361896,-27.833239889009633
50041,-53.597086797117925,-27.79824546955274
60741,-53.60618539474012,-27.766685551097282
44831,-53.606657005516354,-27.76859840009604
134431,-53.59873146738329,-27.850245855761614
10781,-53.64730487811761,-27.87792165086347
29711,-53.588792030627644,-27.80357104246957
312011,-53.59592724094938,-27.726350295429768
311991,-53.598668925830225,-27.72780553789522
69111,-53.707216016705786,-27.710488975885482
69101,-53.70790063640521,-27.709690155776002
609121,-53.7085256391469,-27.708961382961434
9751,-53.70877169545736,-27.708587406183824
7361,-53.603852889699056,-27.661878534666585
752641,-53.598424380380834,-27.64637990990485
611441,-53.598046275715035,-27.646766493378948
752651,-53.5989068702558,-27.6458687001803
755651,-53.722666442302454,-27.620360726266483
755641,-53.723196550380464,-27.61986524118788
42481,-53.723548093569605,-27.619127135209055
755641,-53.72338940639594,-27.61880302583893
755971,-53.59005890109739,-27.645607225892718
16RL136,-53.58996640312694,-27.645591514736566
659461,-53.58903956902083,-27.64544762141054
755951,-53.58948163526924,-27.645556409700475
755941,-53.58966010752789,-27.64552945342149
755931,-53.58989465971075,-27.645578175992
755921,-53.589934514965876,-27.645585334595467
17932,-53.591920185668016,-27.645819909261377
16FR1100,-53.59197495527991,-27.645791023037248
755911,-53.59031437690692,-27.646264176150737
17932,-53.59063690616824,-27.647052124356037
756111,-53.59268621559636,-27.65389314755066
16CF1603,-53.5933097488458,-27.653425428140963
756081,-53.58933944435984,-27.65658522043151
756071,-53.58986621325511,-27.655985737751564
756051,-53.59063003534783,-27.655530861559953
756041,-53.591397594123634,-27.65470938393088
756061,-53.59172769477726,-27.654324283438882
323751,-53.593328041056225,-27.65341140771028
758211,-53.56596287448701,-27.857735762295533
758201,-53.56645697101237,-27.856890663073614
758191,-53.56624812055429,-27.85668064889279
758181,-53.56572388594856,-27.85642404713201
758171,-53.56532122079767,-27.856133603882654
758161,-53.56443822774196,-27.856010932758295
758151,-53.563768551177645,-27.85557922490125
758141,-53.56302725620287,-27.855085544762062
758131,-53.5622622766827,-27.854594555394385
758121,-53.561447980140144,-27.854221858352048
758111,-53.56071539150207,-27.854042423818782
758101,-53.56009696280455,-27.854230006209775
758091,-53.55944841221441,-27.8546400242177
758081,-53.55886469824719,-27.85513018081315
63011,-53.55770573293319,-27.85590221281683
758381,-53.56507145298514,-27.868553336667105
758371,-53.565116080043026,-27.86777120797484
758361,-53.56502904995068,-27.86701189148556
758351,-53.565011478097176,-27.866226481167132
758341,-53.56477025924005,-27.86542020297992
758331,-53.56432389603094,-27.864788796165953
758321,-53.564029940929004,-27.864434091859835
758311,-53.563764629234186,-27.86350950785743
758301,-53.56386427951287,-27.86286232153884
758291,-53.56409569755834,-27.862049821841765
758281,-53.564460605572435,-27.861295333812564
758271,-53.564851016561136,-27.860629078269312
758261,-53.56522640527436,-27.859806671640513
758231,-53.56543266748355,-27.859155958180907
758251,-53.558073693246286,-27.855534969263374
6CS1614,-53.55771760128624,-27.855890606166497
758221,-53.56565784423407,-27.8584623614488
758581,-53.56679700827527,-27.878263715198273
758571,-53.56674263436503,-27.877539640442023
758561,-53.56672643937361,-27.876850491756727
758551,-53.56667484436855,-27.876108987239945
758541,-53.56663140981169,-27.87531090547384
758531,-53.56657765103773,-27.87451674115465
758491,-53.566509119100544,-27.873805154384343
758481,-53.56631723525214,-27.873353397940946
758471,-53.56570243801707,-27.872924319701553
758461,-53.564744158216286,-27.87342477893037
758451,-53.56435449726217,-27.87277845146434
758441,-53.564013368222334,-27.87215310877889
758431,-53.563647077950236,-27.8714507661399
758421,-53.56455453076694,-27.871004988389473
758411,-53.56483335567481,-27.87014281284047
758401,-53.56491217675551,-27.86935072775384
758391,-53.56502178073055,-27.86935272964473
758721,-53.558864490503765,-27.88382343920034
758711,-53.55938522944473,-27.88353476851472
758701,-53.55995951042303,-27.883189263373765
758691,-53.56029548994485,-27.88298849872018
758681,-53.5604207493181,-27.882715437567356
758511,-53.568507392002516,-27.874747949658115
758501,-53.567936969115806,-27.874151521075817
758491,-53.566339751578255,-27.87336491465902
758671,-53.56092706133478,-27.881992883564692
758661,-53.56157000914857,-27.8815080626469
758651,-53.56222198795433,-27.881109053240152
758641,-53.562928013317105,-27.880686489689708
758631,-53.56386924287119,-27.88023250652492
758621,-53.56462927612017,-27.879784225961203
758611,-53.56533812985077,-27.879391948879288
758601,-53.56605798408867,-27.879024645071297
758591,-53.56655257703977,-27.87854017398979
758871,-53.55423228589126,-27.893924456248612
758861,-53.5543858927947,-27.8932095905501
758851,-53.55451092014283,-27.89230827560641
758841,-53.55469548620766,-27.89156011970374
758831,-53.554804348242044,-27.89080989446103
758821,-53.5549535017027,-27.890038414641083
758811,-53.555066256002874,-27.889288379155346
758801,-53.555207004399676,-27.888523631660235
758791,-53.555354859239344,-27.887662952583128
758781,-53.555475183133126,-27.886912415275674
758771,-53.55558412520719,-27.886118366969015
758761,-53.5558312831871,-27.885383422107225
758751,-53.55670734157053,-27.884919361139566
758741,-53.55751082376548,-27.884562547023904
758731,-53.558252348966676,-27.884170248358203
759032,-53.55411414734999,-27.894635380218574
758881,-53.55422908430478,-27.893948550884886
10891,-53.650370769495396,-27.839537234255886
10881,-53.65051290284816,-27.840373550698757
132161,-53.64581984650869,-27.83461575191535
761681,-53.64507131828668,-27.835714106520754
761671,-53.64589232736898,-27.835573946280533
761661,-53.64672891180982,-27.835435828400705
132151,-53.64772013827371,-27.835292391030976
132141,-53.6474779382562,-27.834513384784827
132131,-53.64851199493256,-27.834466468052995
10941,-53.64948408831998,-27.83437562393584
10931,-53.64967401524359,-27.835508751727446
10921,-53.649840150602415,-27.83649798349512
10911,-53.64996330106544,-27.837388798853965
10901,-53.650204403010775,-27.838538985885464
675401,-53.602168315615245,-27.729995321426884
6RL1604,-53.601677402689916,-27.72939103906515
762111,-53.60133484013073,-27.729244988265577
121,-53.601308159943585,-27.729234600196605
675411,-53.602189468569065,-27.730019716436743
762101,-53.602762727917536,-27.73068787674407
764522,-53.55411848747815,-27.894619123173925
6CS142,-53.59974819502315,-27.716462198271813
6CF1654,-53.626424065418234,-27.79933251878066
9081,-53.71265524954009,-27.700517729209764
9031,-53.711922895625094,-27.70041479910367
27261,-53.67528719634697,-27.652480844115644
27251,-53.67479335343046,-27.653004640751533
27241,-53.67426978342371,-27.653556075352526
27231,-53.67319531840917,-27.654720077769355
6CF1620,-53.634658514378884,-27.806736161444633
BT74751,-53.68517036701877,-27.638396991427953
BT806211,-53.724968205818016,-27.671193575722896
BT806221,-53.72459182245461,-27.671040599244236
BT806241,-53.686519739494315,-27.677588381398664
BT806261,-53.65921092444455,-27.871133441255267
BT10391,-53.632327701861925,-27.714224623867267
BT10401,-53.63270029458289,-27.714061601961305
BT11271,-53.643670385879545,-27.719563433005987
BT197792,-53.63224263858689,-27.71405132810628
BT295341,-53.631976732440194,-27.71415132822119
BT295361,-53.63171135599424,-27.714251841848977
BT326331,-53.6400587067439,-27.71735882415038
BT332111,-53.62208179863603,-27.71618032016562
BT461491,-53.62178643429644,-27.71692374113769
BT474991,-53.63125839176132,-27.71438676983354
BT475001,-53.63090611022875,-27.714492714467156
BT711881,-53.62229716378306,-27.7165328067436
BT800541,-53.63224263858689,-27.71405132810628
BT800551,-53.63254547988993,-27.713947259458394
BT642431,-53.61084928876363,-27.663228812759485
BT610702,-53.59495274187549,-27.647467600349444
BT611441,-53.595723160495425,-27.64791331514732
BT610692,-53.59470615946162,-27.647751914719038
BT74031,-53.743008934314844,-27.68374329741522
BT74041,-53.74350347510523,-27.683661322412036
BT74051,-53.74400836979038,-27.68358816256358
BT74061,-53.74400836979038,-27.68358816256358
BT74081,-53.74363848402879,-27.682576031358735
BT74091,-53.743875764754705,-27.683148723234922
BT74141,-53.74400836979038,-27.68358816256358
BT30781,-53.643675070448126,-27.673514033445826
BT30791,-53.6433503387471,-27.672654099007445
BT790061,-53.58745308489193,-27.644505568976797
BT790071,-53.58674977098508,-27.644204833885908
BT611442,-53.59692564849985,-27.64906370002967
BT3521,-53.68546677637062,-27.65401613073982
BT3541,-53.68542409184835,-27.654756768310165
BT3571,-53.685354331437225,-27.6556332610661
BT41891,-53.67528719634697,-27.652480844115644
BT41901,-53.67586976187994,-27.65185608958683
BT325231,-53.59673632502137,-27.850692754067325
BT765771,-53.59678904327967,-27.85009298270495
BT132171,-53.64581984650869,-27.83461575191535
BT42491,-53.723548093569605,-27.619127135209055
BT755641,-53.72365871287923,-27.61938176205865
BT74121,-53.7421750415449,-27.679979685014416
BT489321,-53.59901366474878,-27.748730891317564
BT26771,-53.75060545098074,-27.66011791031326
BT48461,-53.652756875029695,-27.676101133860186
BT27801,-53.58527230627186,-27.676114469007473
BT615261,-53.58126542545898,-27.705241553155133
BT614861,-53.61654377347634,-27.844243093344062
BT26681,-53.74363949216877,-27.66153717000435
BT2531,-53.69240728257,-27.64533753899616
BT74791,-53.6844609889834,-27.636072659425622
BT44371,-53.70686645652171,-27.646652715650248
BT49531,-53.72871559804639,-27.64037795058192
BT72081,-53.6861282736009,-27.657449734217835
BT3581,-53.6861282736009,-27.657449734217835
BT356531,-53.65334517374072,-27.664220452911536
BT21931,-53.72680598300968,-27.629147171904435
BT17981,-53.59335880326614,-27.64475461463371
BT21891,-53.72730385219097,-27.632475485455245
BT26881,-53.750493670646335,-27.663340906957274
BT21961,-53.72658595128058,-27.62762679603975
BT619031,-53.6594154653514,-27.86953260844308
BT26371,-53.73775522981998,-27.660832620429062
BT3501,-53.68547996133111,-27.65331215403262
BT682001,-53.68530616374841,-27.656978482271086
BT731551,-53.60893945429234,-27.773873925741043
BT679291,-53.60277265823157,-27.661928214115733
BT743931,-53.71221764662704,-27.68282530634275
BT665791,-53.58357715346284,-27.6772919621543
BT553931,-53.58521587741075,-27.683613185300203
BT703861,-53.5860189099447,-27.697898759520115
BT566341,-53.6579245242973,-27.68780247020777
BT21781,-53.72871559804639,-27.64037795058192
BT611451,-53.59728512011219,-27.64969755569757
BT641771,-53.6720696441987,-27.65724346751199
BT474641,-53.71221764662704,-27.68282530634275
BT605401,-53.5906368234306,-27.65005660732652
BT622671,-53.599627106705555,-27.657467054261076
BT605391,-53.590882211544795,-27.64988211726586
BT7331,-53.59905600303205,-27.65859655148961
BT475911,-53.586187271125596,-27.698590341770796
BT638531,-53.64824647909171,-27.71384606594313
BT615301,-53.5792722310286,-27.705405035513934
BT615271,-53.58015342004427,-27.70580363932646
BT614871,-53.61760106233913,-27.84431325125547
BT619041,-53.65917146039453,-27.87034929268566
BT614851,-53.6155883724054,-27.844189039592436
BT614941,-53.61211582468553,-27.844137567794462
BT321951,-53.75311724846222,-27.664118780956926
BT614891,-53.6155883724054,-27.844189039592436
BT474671,-53.71221764662704,-27.68282530634275
BT609121,-53.70905179110724,-27.708103579916212
BT617951,-53.68646994403264,-27.65194867209351
BT617981,-53.68530616374841,-27.656978482271086
BT597461,-53.58132953273173,-27.68600447812412
BT597481,-53.58038549549417,-27.684650662098306
BT37481,-53.59510330277516,-27.813395098005344
BT332011,-53.57331271071297,-27.717976030669263
BT37991,-53.76347378268889,-27.673818362227564
BT37961,-53.76359446271425,-27.672976934937537
BT37881,-53.76374847880919,-27.672252123636554
BT37791,-53.75710083233753,-27.66740464650718
BT71751,-53.59141061091094,-27.694856598553145
BT332021,-53.58675810680114,-27.721487597274745
BT331941,-53.585454450462464,-27.72080822422015
BT48611,-53.73822720662025,-27.659036966582676
BT60211,-53.66658581398411,-27.677594810651954
BT63241,-53.70577156430619,-27.64703498057986
BT56881,-53.68899809748416,-27.61530609030376
BT63271,-53.70704580831733,-27.6473529259967
BT60251,-53.6644774559698,-27.67507311433269
BT74781,-53.68506589457536,-27.63678270835527
BT3371,-53.69433549918392,-27.647537523537835
BT74721,-53.68567124982826,-27.637510789591204
BT48451,-53.65296979761803,-27.67526701356178
BT48441,-53.65371327165013,-27.67500014603985
BT62331,-53.71149386055316,-27.60916611022776
BT74821,-53.683523711949704,-27.636271253115808
BT74831,-53.68296944448423,-27.636390249610315
BT3491,-53.68546677637062,-27.65401613073982
BT3481,-53.68552792307514,-27.652372929067383
BT63261,-53.70704580831733,-27.6473529259967
BT37551,-53.66188694262826,-27.65725907254813
BT2541,-53.69240728257,-27.64533753899616
BT74811,-53.6844609889834,-27.636072659425622
BT21791,-53.72791035587818,-27.63977129311064
BT60261,-53.664348519268685,-27.67435382486906
BT72061,-53.68416966799572,-27.656495273837777
BT72041,-53.69011910331392,-27.644569997307485
BT2521,-53.691651524698045,-27.645090582464377
BT360141,-53.65115774823147,-27.663599931491603
BT49561,-53.728911592695795,-27.642151404663537
BT21921,-53.72668438837377,-27.628328569407927
BT61341,-53.72658595128058,-27.62762679603975
BT61361,-53.726570383116666,-27.62622719822656
BT61371,-53.72625737227986,-27.625404843758474
BT61351,-53.72648751598604,-27.626925022671628
BT42501,-53.72338940639594,-27.61880302583893
BT27751,-53.58462489512277,-27.676595723214007
BT13991,-53.58897057573142,-27.66318837474364
BT14011,-53.59062685894236,-27.66209275587596
BT69101,-53.70877169545736,-27.708587406183824
BT18011,-53.63911753474639,-27.852212495010576
BT27741,-53.58447472542821,-27.67581357203869
BT48691,-53.73690994174035,-27.654155117364724
BT2041,-53.57179566953448,-27.83623391736137
BT61391,-53.5737515286101,-27.83610721367694
BT64581,-53.60515853084149,-27.76062389387755
BT65601,-53.73181838321176,-27.685696782280615
BT65591,-53.73278769499609,-27.685551343919315
BT133831,-53.62950955931865,-27.845259579066294
BT60591,-53.598562584595584,-27.74937995811854
BT26801,-53.750650365821684,-27.659079513508686
BT26811,-53.75070902230351,-27.65818519169318
BT9081,-53.71265524954009,-27.700517729209764
BT9091,-53.7121744333034,-27.701158687723193
BT10561,-53.72965154858008,-27.669482143386176
BT69271,-53.728813774336174,-27.670021923672778
BT10591,-53.73056110940763,-27.668977030165763
BT22981,-53.55190630363296,-27.796047399667714
BT46661,-53.58503140937199,-27.81229392582395
BT10621,-53.73299125923916,-27.668090058509335
BT8931,-53.7066106803386,-27.692579504340586
BT26391,-53.73643593786818,-27.661562395987744
BT65641,-53.73351759376192,-27.683119080680967
BT65651,-53.733723589771785,-27.682438375730385
BT66581,-53.71025177809702,-27.69185867164032
BT33451,-53.7085256391469,-27.708961382961434
BT37521,-53.593000178815146,-27.811576036604777
BT23131,-53.59114595572123,-27.810834943078135
BT64591,-53.60549526399518,-27.76028371991771
BT64621,-53.607449783080995,-27.758884489027878
BT11261,-53.643670385879545,-27.719563433005987
BT277501,-53.64442888398577,-27.719485779245247
BT71711,-53.586024528908865,-27.703849806423364
BT151351,-53.633784391336576,-27.839448973890967
BT68261,-53.743674061208935,-27.695747131524854
BT151371,-53.63343949143933,-27.838616504747847
BT71231,-53.73555596023931,-27.702268218203642
BT26751,-53.75050364862443,-27.661716787999296
BT26741,-53.75047492158035,-27.66259247136543
BT71341,-53.72972230364138,-27.706939450695074
BT675551,-53.60331105266289,-27.661557200604307
BT376881,-53.58612260627319,-27.6812323677795
BT11441,-53.58854374849517,-27.70222743304953
BT74101,-53.74338611627621,-27.68180515948046
BT823311,-53.5528374427937,-27.88548089782512
BT823321,-53.55324613160366,-27.885618584929716
BT823331,-53.553715818729984,-27.885499897801992
BT26781,-53.750650365821684,-27.659079513508686
BT66531,-53.713762106336105,-27.690770411025596
BT9121,-53.71454547429414,-27.700715230223636
BT74161,-53.74222108773296,-27.683849124237668
BT74171,-53.74144404470684,-27.68398179852113
BT332061,-53.584956588475734,-27.717325853205523
BT332071,-53.58544548691964,-27.7169919097488
BT376811,-53.58284307105083,-27.718845010488792
BT391341,-53.58411938080474,-27.717936975810744
BT8901,-53.70718545324604,-27.69245999882986
BT71931,-53.58477336689731,-27.677305726278178
BT133801,-53.63131328008376,-27.847237102810027
BT48472,-53.652756464938875,-27.67683879557393
BT65581,-53.73368654489809,-27.685425333612216
BT10601,-53.73150848133133,-27.668362903824914
BT331961,-53.583795262441356,-27.720099389375264
BT331962,-53.585454450462464,-27.72080822422015
BT331971,-53.58295596744392,-27.71976319041886
BT331981,-53.58208584998192,-27.719409515836446
BT332001,-53.58208584998192,-27.719409515836446
BT332031,-53.58208584998192,-27.719409515836446
BT332041,-53.58284307105083,-27.718845010488792
BT332051,-53.58329166008201,-27.71852084895795
BT622631,-53.60050109664826,-27.65671983455269
BT8891,-53.70796283711519,-27.69233652820816
BT133821,-53.63023933038073,-27.84605765183909
BT26451,-53.74257214528825,-27.66216577543014
BT37781,-53.75642039268695,-27.66694003875176
BT21902,-53.72718023497981,-27.631575726338667
BT366851,-53.602612131044964,-27.6607132057498
BT71901,-53.58521587741075,-27.683613185300203
BT681991,-53.60477802318718,-27.760829557138322
BT106791,-53.576698210354095,-27.71880623172217
BT106821,-53.57769559537536,-27.718968097999266
BT731561,-53.60887514916874,-27.773139843329034
BT743941,-53.712852789224826,-27.68228056719437
BT16971,-53.59151380271976,-27.649435701896095
BT60311,-53.663799401321285,-27.670935976613976
BT703851,-53.586187271125596,-27.698590341770796
BT703841,-53.58574370211011,-27.696974591004505
BT9092,-53.71356952101655,-27.70059904411056
BT611461,-53.597760691502685,-27.650527726173607
BT309341,-53.585984328314055,-27.683535676330337
BT450991,-53.65811979679114,-27.68765887725533
BT620961,-53.71417918492142,-27.700659261815417
BT424151,-53.65447787345505,-27.674768957321476
BT641781,-53.672366198341365,-27.657355033807733
BT8871,-53.7118285351587,-27.68430350310416
BT8881,-53.7116273019584,-27.685182572417716
BT575631,-53.576698210354095,-27.71880623172217
BT623101,-53.705269017750936,-27.64719816796105
BT622661,-53.59893093251651,-27.658021462920146
BT18561,-53.66643176731219,-27.65623335978171
BT18571,-53.66643176731219,-27.65623335978171
BT475871,-53.598562584595584,-27.74937995811854
BT475931,-53.72072945460059,-27.686862479919455
BT475941,-53.7210630086509,-27.687234842414
BT475951,-53.721471950170326,-27.687786159203824
BT475961,-53.722715649607494,-27.688077465802337
BT302821,-53.580101991413756,-27.68423189008962
BT71242,-53.73472135700496,-27.702943307787393
BT615311,-53.58015342004427,-27.70580363932646
BT614881,-53.61859769552717,-27.844393574204048
BT614951,-53.61216780280182,-27.84291858982101
BT541511,-53.66012394226607,-27.684440612843957
BT619021,-53.75282169256701,-27.66364650198443
BT615291,-53.58015342004427,-27.70580363932646
BT614901,-53.61440998892982,-27.844148228357994
BT614931,-53.6133647941499,-27.84415901662527
BT474681,-53.71138855263956,-27.682083705598473
BT627021,-53.71303262665435,-27.69119069839195
BT617961,-53.58495966865377,-27.678330809519196
BT617971,-53.58532230318173,-27.67866689246307
BT597431,-53.58132953273173,-27.68600447812412
BT597441,-53.581941485411164,-27.686597571120956
BT597451,-53.58239829244718,-27.68705821826211
BT37471,-53.595683952752154,-27.81391649255204
BT597591,-53.589997188719224,-27.70153257816588
BT597601,-53.58952205889585,-27.700729453001827
BT597471,-53.580637335344704,-27.685015889371755
BT371611,-53.59446094401733,-27.812838771092345
BT624061,-53.57421552662521,-27.71842840134957
BT11401,-53.589195116661244,-27.701908484888634
BT37861,-53.76292916045236,-27.669895762279566
BT37971,-53.76347378268889,-27.673818362227564
BT48571,-53.76448058271268,-27.673960655659698
BT37981,-53.76330018835296,-27.67457062983067
BT37871,-53.76297274249805,-27.671627062438915
BT37831,-53.76231228218603,-27.67115306666068
BT37801,-53.75818510086168,-27.66821305518829
BT26671,-53.74263394759856,-27.661439801305733
BT26661,-53.74257214528825,-27.66216577543014
BT44361,-53.706782020973435,-27.64610402398148
BT63281,-53.70717497434555,-27.648072160601714
BT44341,-53.7066689851855,-27.645628066781796
BT44351,-53.70651868508918,-27.644873155171922
BT60181,-53.66473204684644,-27.678045519385194
BT60201,-53.66570059870361,-27.677449458625574
BT60221,-53.66723629811662,-27.67767250218418
BT60231,-53.66746545976309,-27.678344746312973
BT56871,-53.68871068315144,-27.615564282965238
BT60191,-53.66493737735806,-27.677319796171616
BT61321,-53.71032664126142,-27.63537075655512
BT61331,-53.71073386237782,-27.636274012235845
BT63251,-53.70686645652171,-27.646652715650248
BT63231,-53.70645482962664,-27.646805108468925
BT74771,-53.68567124982826,-27.637510789591204
BT3361,-53.6930699983817,-27.64633512906289
BT3381,-53.69544160684461,-27.648436256527987
BT48431,-53.65296979761803,-27.67526701356178
BT49541,-53.72906608902872,-27.64102964700055
BT62131,-53.724367978499345,-27.619054459195866
BT62321,-53.71199533781453,-27.608966842046073
BT62341,-53.710690025823965,-27.609425418048545
BT62351,-53.70925376984559,-27.609913606927364
BT3471,-53.68547996133111,-27.65331215403262
BT74801,-53.68402316393781,-27.63556687980764
BT37541,-53.66188694262826,-27.65725907254813
BT554561,-53.575436704340405,-27.71862220884782
BT60271,-53.66422971253115,-27.673634339353214
BT2501,-53.69011910331392,-27.644569997307485
BT72031,-53.68930149276963,-27.644279117886924
BT2511,-53.690885643157856,-27.64484381838747
BT356541,-53.65230062467407,-27.6639299161327
BT37751,-53.65012954794025,-27.663314567613156
BT18511,-53.670986623034196,-27.65520730976948
BT3591,-53.68485393965756,-27.65671658620147
BT366841,-53.602690215580935,-27.66144255413053
BT61381,-53.725945663661435,-27.62468019793272
BT49551,-53.72940466759127,-27.641609401252822
BT49571,-53.72830282361639,-27.642930253528334
BT21951,-53.72668438837377,-27.628328569407927
BT21911,-53.72680598300968,-27.629147171904435
BT21901,-53.72691678398235,-27.629938921543953
BT42471,-53.72365871287923,-27.61938176205865
BT322201,-53.724032108694814,-27.620215867068566
BT17971,-53.592918703835096,-27.645854568233688
BT17891,-53.59182409760399,-27.65013365044757
BT17901,-53.59151380271976,-27.649435701896095
BT7351,-53.60277265823157,-27.661928214115733
BT27761,-53.58295895049514,-27.677723040485887
BT14001,-53.5898509355722,-27.663135826457165
BT14022,-53.59109729250599,-27.661416294826097
BT14021,-53.59152703174709,-27.659874438654356
BT13981,-53.5898509355722,-27.663135826457165
BT133811,-53.630802645925314,-27.846687474946975
BT27791,-53.58447472542821,-27.67581357203869
BT71941,-53.58462489512277,-27.676595723214007
BT366861,-53.602974356381424,-27.65975002464387
BT26401,-53.73499554500836,-27.662312594250807
BT330981,-53.64417315366808,-27.728630126279256
BT330991,-53.644316778096766,-27.728699556639185
BT442091,-53.64242265658032,-27.724576540974567
BT2051,-53.57275894866649,-27.835764836378075
BT61401,-53.57462109568695,-27.836397745959175
BT65611,-53.73278769499609,-27.685551343919315
BT66551,-53.711289646999546,-27.691612796093636
BT66541,-53.71224691326438,-27.691386536559378
BT8921,-53.70718545324604,-27.69245999882986
BT60581,-53.598562584595584,-27.74937995811854
BT356501,-53.71656785712088,-27.700928154610608
BT66521,-53.71478156521704,-27.690191060568964
BT74151,-53.74478563045244,-27.683464491393124
BT74071,-53.743008934314844,-27.68374329741522
BT10581,-53.72965154858008,-27.669482143386176
BT10501,-53.728194781763705,-27.67039499483309
BT8941,-53.7066106803386,-27.692579504340586
BT66511,-53.71586157185402,-27.689601492914505
BT9131,-53.714911093672015,-27.700744145226054
BT9101,-53.71454547429414,-27.700715230223636
BT9141,-53.71569410729717,-27.700846064494215
BT326261,-53.7121744333034,-27.701158687723193
BT21351,-53.55286063361132,-27.79650794878279
BT10611,-53.73257535966508,-27.66766521697616
BT48591,-53.73775522981998,-27.660832620429062
BT66571,-53.711289646999546,-27.691612796093636
BT26381,-53.73721644148554,-27.661168055861026
BT48621,-53.73909994290801,-27.659497868231995
BT66582,-53.70870915840089,-27.69218659413599
BT10511,-53.72781447285962,-27.669770956164655
BT65621,-53.73299347426939,-27.68486162146661
BT65631,-53.7332368497008,-27.684053872887887
BT48601,-53.73800573597589,-27.659907441075518
BT33441,-53.60204934070447,-27.795743084375772
BT31701,-53.6103663627174,-27.78970359094791
BT64601,-53.60629316859479,-27.759718313449355
BT64611,-53.60692152131111,-27.759273390954206
BT261,-53.602913518144305,-27.736603687310264
BT37531,-53.59178057491357,-27.81106662912157
BT21331,-53.55355826919873,-27.796837901048264
BT21341,-53.55355826919873,-27.796837901048264
BT37511,-53.59366323726857,-27.812150026202687
BT151361,-53.634182636319565,-27.840388688087444
BT37491,-53.59366323726857,-27.812150026202687
BT68251,-53.74460198529334,-27.695160359862655
BT68271,-53.74290618677105,-27.69624952969201
BT151381,-53.63300886546671,-27.837596206799446
BT29671,-53.579281271013826,-27.803848318744883
BT71251,-53.73555596023931,-27.702268218203642
BT71281,-53.73472135700496,-27.702943307787393
BT71271,-53.73472135700496,-27.702943307787393
BT313491,-53.6317432369608,-27.72148706217814
BT250121,-53.73557620487793,-27.66203047152902
BT71291,-53.73430393937525,-27.70327634202954
BT71351,-53.728676741038726,-27.70647289770602
BT26761,-53.750555792216005,-27.660966944069173
BT71761,-53.59096258575471,-27.694341685420397
BT71881,-53.585955938515724,-27.68353993282159
BT376871,-53.585984328314055,-27.683535676330337
BT11421,-53.589195116661244,-27.701908484888634
BT11451,-53.58670785088657,-27.70316975348129
BT33461,-53.74144404470684,-27.68398179852113
BT74111,-53.74298157244158,-27.68062229828041
BT44391,-53.70686645652171,-27.646652715650248
BT313501,-53.63207212442893,-27.722094315000618
BT9711,-53.71072959239672,-27.70544534132938
BT9721,-53.71136709391624,-27.704990777202568
BT825611,-53.69892659038982,-27.52484648817483
BT825621,-53.69857095708397,-27.524891468666283
BT825631,-53.701067163019104,-27.519523520593964
BT57541,-53.58267431326891,-27.820077946639856
BT61411,-53.57085267191326,-27.836702613434795
BT819871,-53.642970841031456,-27.671623786208727
BT48321,-53.65334517374072,-27.664220452911536
ET16_6318,-53.68499585267642,-27.638120597387626
ET6_6272,-53.72459182245461,-27.671040599244236
BT806211,-53.72404903213709,-27.67095716194342
ET16_3221,-53.68717142152383,-27.67785126762186
BT619041,-53.65933144618924,-27.871422361952398
ET6_6153,-53.63270029458289,-27.714061601961305
BT10391,-53.63254547988993,-27.713947259458394
ET6_1475,-53.64221379083375,-27.718860468935475
BT800551,-53.632064019738664,-27.713739887485758
BT800541,-53.63171135599424,-27.714251841848977
BT295341,-53.63125839176132,-27.71438676983354
ET6_1503,-53.64076139292388,-27.71748976544029
BT711881,-53.62188555397512,-27.71585491577173
ET6_1177,-53.62229716378306,-27.7165328067436
BT295361,-53.63090611022875,-27.714492714467156
BT474991,-53.62967370807513,-27.714254502043616
BT461491,-53.62208179863603,-27.71618032016562
BT800551,-53.631976732440194,-27.71415132822119
BT10401,-53.63224263858689,-27.71405132810628
ET16_4687,-53.611280533469824,-27.663040235718256
BT610692,-53.595723160495425,-27.64791331514732
BT610702,-53.596523966307984,-27.64835845527847
